,ResponseId,block,block_num,repeat_index,qid,label,score,raw
2331,R_3JEq7PnMxwS1c20,b44,44,1,1030,OVAL,1,Not at all
2332,R_3JEq7PnMxwS1c20,b44,44,2,1042,swan,2,A little
2333,R_3JEq7PnMxwS1c20,b47,47,1,1119,Pill,1,Not at all
2334,R_3JEq7PnMxwS1c20,b50,50,1,1189,slingshot,1,Not at all
2335,R_3JEq7PnMxwS1c20,b53,53,1,1247,Key,1,Not at all
2336,R_3JEq7PnMxwS1c20,b58,58,1,1339,anchor,1,Not at all
2337,R_3JEq7PnMxwS1c20,b59,59,1,1359,gymnastics apparatus,1,Not at all
2338,R_3JEq7PnMxwS1c20,b59,59,2,1368,vortex,1,Not at all
2339,R_3JEq7PnMxwS1c20,b60,60,1,1373,envelope,1,Not at all
2340,R_3JFti2BLkD09k1A,b2,2,1,9,hash,1,Not at all
2341,R_3JFti2BLkD09k1A,b2,2,2,11,number 10,1,Not at all
2342,R_3JFti2BLkD09k1A,b5,5,1,77,minor note,1,Not at all
2343,R_3JFti2BLkD09k1A,b5,5,2,78,pulley,1,Not at all
2344,R_3JFti2BLkD09k1A,b6,6,1,89,binoculars,3,Moderately
2345,R_3JFti2BLkD09k1A,b9,9,1,140,candlestick,1,Not at all
2346,R_3JFti2BLkD09k1A,b12,12,1,190,desk,1,Not at all
2347,R_3JFti2BLkD09k1A,b12,12,2,204,Umbrella,1,Not at all
2348,R_3JFti2BLkD09k1A,b13,13,1,230,toilet,1,Not at all
2349,R_3JFti2BLkD09k1A,b17,17,1,313,ice cream,5,Completely
2350,R_3JFti2BLkD09k1A,b20,20,1,408,pedestal,1,Not at all
2351,R_3JFti2BLkD09k1A,b20,20,2,415,speech bubble,1,Not at all
2352,R_3JFti2BLkD09k1A,b20,20,3,418,Vessel,1,Not at all
2353,R_3JFti2BLkD09k1A,b22,22,1,469,padlock,2,A little
2354,R_3JFti2BLkD09k1A,b22,22,2,476,speaker sign,2,A little
2355,R_3JFti2BLkD09k1A,b24,24,1,511,flag,1,Not at all
2356,R_3JFti2BLkD09k1A,b29,29,1,646,trident,1,Not at all
2357,R_3JFti2BLkD09k1A,b32,32,1,723,umbrella,1,Not at all
2358,R_3JFti2BLkD09k1A,b41,41,1,952,square bulge,5,Completely
2359,R_3JFti2BLkD09k1A,b45,45,1,1047,clock,4,A lot
2360,R_3JFti2BLkD09k1A,b46,46,1,1077,heart,1,Not at all
2361,R_3JFti2BLkD09k1A,b47,47,1,1116,mountain,1,Not at all
2362,R_3JFti2BLkD09k1A,b47,47,2,1117,Mouse,4,A lot
2363,R_3JFti2BLkD09k1A,b50,50,1,1181,Electric tower,1,Not at all
2364,R_3JFti2BLkD09k1A,b50,50,2,1190,Standing lamp,1,Not at all
2365,R_3JFti2BLkD09k1A,b52,52,1,1237,toothbrush,1,Not at all
2366,R_3JFti2BLkD09k1A,b57,57,1,1320,Electric symbol,1,Not at all
2367,R_3JFti2BLkD09k1A,b57,57,2,1330,stacked triangles,2,A little
2368,R_3JFti2BLkD09k1A,b59,59,1,1363,rocket,1,Not at all
2369,R_3JFti2BLkD09k1A,b60,60,1,1371,cube,1,Not at all
2370,R_3NfYHDNTjIop4n9,b5,5,1,69,cherry,1,Not at all
2371,R_3NfYHDNTjIop4n9,b9,9,1,132,ant,1,Not at all
2372,R_3NfYHDNTjIop4n9,b9,9,2,136,heart,1,Not at all
2373,R_3NfYHDNTjIop4n9,b13,13,1,221,mortar & pestle,1,Not at all
2374,R_3NfYHDNTjIop4n9,b14,14,1,243,eyes,1,Not at all
2375,R_3NfYHDNTjIop4n9,b17,17,1,308,guitar pick,2,A little
2376,R_3NfYHDNTjIop4n9,b20,20,1,403,ice cream,1,Not at all
2377,R_3NfYHDNTjIop4n9,b23,23,1,482,balloon,2,A little
2378,R_3NfYHDNTjIop4n9,b27,27,1,585,Cubes,1,Not at all
2379,R_3NfYHDNTjIop4n9,b28,28,1,610,face,1,Not at all
2380,R_3NfYHDNTjIop4n9,b30,30,1,677,window,2,A little
2381,R_3NfYHDNTjIop4n9,b36,36,1,800,broadcast tower,1,Not at all
2382,R_3NfYHDNTjIop4n9,b36,36,2,819,tripod,5,Completely
2383,R_3NfYHDNTjIop4n9,b37,37,1,826,bow tie,1,Not at all
2384,R_3NfYHDNTjIop4n9,b37,37,2,836,dumbbell,1,Not at all
2385,R_3NfYHDNTjIop4n9,b37,37,3,845,key,3,Moderately
2386,R_3NfYHDNTjIop4n9,b39,39,1,873,bucket,1,Not at all
2387,R_3NfYHDNTjIop4n9,b42,42,1,958,four squares,5,Completely
2388,R_3NfYHDNTjIop4n9,b42,42,2,969,tic-tac-toe,3,Moderately
2389,R_3NfYHDNTjIop4n9,b43,43,1,978,corkscrew,1,Not at all
2390,R_3NfYHDNTjIop4n9,b44,44,1,1043,sword,1,Not at all
2391,R_3NfYHDNTjIop4n9,b47,47,1,1106,circular shrug,1,Not at all
2392,R_3NfYHDNTjIop4n9,b49,49,1,1162,butterfly,1,Not at all
2393,R_3NfYHDNTjIop4n9,b50,50,1,1186,martini glass,1,Not at all
2394,R_3NfYHDNTjIop4n9,b50,50,2,1190,Standing lamp,1,Not at all
2395,R_3NfYHDNTjIop4n9,b51,51,1,1214,transistor radio,4,A lot
2396,R_3NfYHDNTjIop4n9,b51,51,2,1215,TV,4,A lot
2397,R_3NfYHDNTjIop4n9,b52,52,1,1224,letter E,1,Not at all
2398,R_3NfYHDNTjIop4n9,b54,54,1,1261,Basketball hoop,1,Not at all
2399,R_3NfYHDNTjIop4n9,b58,58,1,1342,hanging scale,1,Not at all
2400,R_3OHNXN4hLTZwVJ8,b11,11,1,171,door key,1,Not at all
2401,R_3OHNXN4hLTZwVJ8,b15,15,1,273,trapezium,1,Not at all
2402,R_3OHNXN4hLTZwVJ8,b19,19,1,376,scissors,1,Not at all
2403,R_3OHNXN4hLTZwVJ8,b21,21,1,448,guitar silhouette,1,Not at all
2404,R_3OHNXN4hLTZwVJ8,b24,24,1,526,rectangle,1,Not at all
2405,R_3OHNXN4hLTZwVJ8,b25,25,1,541,Fallen tree,1,Not at all
2406,R_3OHNXN4hLTZwVJ8,b25,25,2,557,stick,1,Not at all
2407,R_3OHNXN4hLTZwVJ8,b25,25,3,559,triangle,1,Not at all
2408,R_3OHNXN4hLTZwVJ8,b33,33,1,727,bell,5,Completely
2409,R_3OHNXN4hLTZwVJ8,b34,34,1,763,glasses on nose,1,Not at all
2410,R_3OHNXN4hLTZwVJ8,b35,35,1,795,spade,1,Not at all
2411,R_3OHNXN4hLTZwVJ8,b36,36,1,809,pitchfork,3,Moderately
2412,R_3OHNXN4hLTZwVJ8,b37,37,1,829,butterfly,1,Not at all
2413,R_3OHNXN4hLTZwVJ8,b39,39,1,877,flower,1,Not at all
2414,R_3OHNXN4hLTZwVJ8,b39,39,2,883,ice cream,5,Completely
2415,R_3OHNXN4hLTZwVJ8,b40,40,1,922,traffic light,1,Not at all
2416,R_3OHNXN4hLTZwVJ8,b41,41,1,925,chair,1,Not at all
2417,R_3OHNXN4hLTZwVJ8,b41,41,2,944,paperclip holder,1,Not at all
2418,R_3OHNXN4hLTZwVJ8,b41,41,3,952,square bulge,1,Not at all
2419,R_3OHNXN4hLTZwVJ8,b45,45,1,1052,key,1,Not at all
2420,R_3OHNXN4hLTZwVJ8,b47,47,1,1107,computer mouse,5,Completely
2421,R_3OHNXN4hLTZwVJ8,b52,52,1,1226,letter T,1,Not at all
2422,R_3OHNXN4hLTZwVJ8,b53,53,1,1248,keyhole,1,Not at all
2423,R_3OHNXN4hLTZwVJ8,b55,55,1,1291,stand,1,Not at all
2424,R_3OHNXN4hLTZwVJ8,b56,56,1,1296,arm,1,Not at all
2425,R_3OHNXN4hLTZwVJ8,b57,57,1,1317,bow tie,1,Not at all
2426,R_3OHNXN4hLTZwVJ8,b57,57,2,1319,cross brace,2,A little
2427,R_3OHNXN4hLTZwVJ8,b58,58,1,1340,elephant trunk,1,Not at all
2428,R_3OHNXN4hLTZwVJ8,b60,60,1,1377,roof,1,Not at all
2429,R_3OHNXN4hLTZwVJ8,b60,60,2,1379,trapezium,3,Moderately
2430,R_3P1FMXPVV17HBGp,b2,2,1,12,sideways H,1,Not at all
2431,R_3P1FMXPVV17HBGp,b5,5,1,76,letter D,2,A little
2432,R_3P1FMXPVV17HBGp,b6,6,1,85,ant,1,Not at all
2433,R_3P1FMXPVV17HBGp,b10,10,1,156,Rake,3,Moderately
2434,R_3P1FMXPVV17HBGp,b11,11,1,169,cubes,1,Not at all
2435,R_3P1FMXPVV17HBGp,b11,11,2,172,fork,5,Completely
2436,R_3P1FMXPVV17HBGp,b12,12,1,186,chalice,5,Completely
2437,R_3P1FMXPVV17HBGp,b12,12,2,191,downward umbrella,3,Moderately
2438,R_3P1FMXPVV17HBGp,b13,13,1,223,pentgon,1,Not at all
2439,R_3P1FMXPVV17HBGp,b21,21,1,421,Boat,1,Not at all
2440,R_3P1FMXPVV17HBGp,b21,21,2,446,bowler hat,2,A little
2441,R_3P1FMXPVV17HBGp,b22,22,1,474,rectangle,1,Not at all
2442,R_3P1FMXPVV17HBGp,b23,23,1,498,streetlamp,4,A lot
2443,R_3P1FMXPVV17HBGp,b23,23,2,499,superman logo,2,A little
2444,R_3P1FMXPVV17HBGp,b23,23,3,500,traffic stop,3,Moderately
2445,R_3P1FMXPVV17HBGp,b24,24,1,508,comb,1,Not at all
2446,R_3P1FMXPVV17HBGp,b24,24,2,531,trident,1,Not at all
2447,R_3P1FMXPVV17HBGp,b27,27,1,589,fork,1,Not at all
2448,R_3P1FMXPVV17HBGp,b27,27,2,602,staple remover,1,Not at all
2449,R_3P1FMXPVV17HBGp,b30,30,1,666,helicopter,1,Not at all
2450,R_3P1FMXPVV17HBGp,b32,32,1,699,anchor,2,A little
2451,R_3P1FMXPVV17HBGp,b34,34,1,765,hourglass,1,Not at all
2452,R_3P1FMXPVV17HBGp,b36,36,1,816,tree branch,3,Moderately
2453,R_3P1FMXPVV17HBGp,b37,37,1,832,clover,3,Moderately
2454,R_3P1FMXPVV17HBGp,b40,40,1,914,padlock,2,A little
2455,R_3P1FMXPVV17HBGp,b41,41,1,941,mug,5,Completely
2456,R_3P1FMXPVV17HBGp,b42,42,1,973,window,5,Completely
2457,R_3P1FMXPVV17HBGp,b44,44,1,1022,ink pencil,1,Not at all
2458,R_3P1FMXPVV17HBGp,b46,46,1,1086,mustache,4,A lot
2459,R_3P1FMXPVV17HBGp,b54,54,1,1271,key,3,Moderately
2460,R_3PhF4cXDWoPrDro,b3,3,1,42,wine glass,2,A little
2461,R_3PhF4cXDWoPrDro,b4,4,1,50,eyeglasses,5,Completely
2462,R_3PhF4cXDWoPrDro,b4,4,2,53,goggles,4,A lot
2463,R_3PhF4cXDWoPrDro,b7,7,1,120,wine glass,2,A little
2464,R_3PhF4cXDWoPrDro,b9,9,1,133,bag,2,A little
2465,R_3PhF4cXDWoPrDro,b9,9,2,136,heart,1,Not at all
2466,R_3PhF4cXDWoPrDro,b13,13,1,210,cup,5,Completely
2467,R_3PhF4cXDWoPrDro,b15,15,1,265,house,5,Completely
2468,R_3PhF4cXDWoPrDro,b16,16,1,275,cube,1,Not at all
2469,R_3PhF4cXDWoPrDro,b18,18,1,338,icecream cone,5,Completely
2470,R_3PhF4cXDWoPrDro,b20,20,1,410,propeller hat,2,A little
2471,R_3PhF4cXDWoPrDro,b22,22,1,454,cone,4,A lot
2472,R_3PhF4cXDWoPrDro,b29,29,1,642,shovel,5,Completely
2473,R_3PhF4cXDWoPrDro,b30,30,1,650,basket,2,A little
2474,R_3PhF4cXDWoPrDro,b30,30,2,668,key,3,Moderately
2475,R_3PhF4cXDWoPrDro,b30,30,3,672,prison bars,4,A lot
2476,R_3PhF4cXDWoPrDro,b33,33,1,734,hanging lamp,5,Completely
2477,R_3PhF4cXDWoPrDro,b33,33,2,742,pan cover,4,A lot
2478,R_3PhF4cXDWoPrDro,b35,35,1,781,cat face,4,A lot
2479,R_3PhF4cXDWoPrDro,b37,37,1,850,stick figure,1,Not at all
2480,R_3PhF4cXDWoPrDro,b41,41,1,927,coffee mug,5,Completely
2481,R_3PhF4cXDWoPrDro,b41,41,2,954,trapezium,1,Not at all
2482,R_3PhF4cXDWoPrDro,b43,43,1,980,earring,5,Completely
2483,R_3PhF4cXDWoPrDro,b43,43,2,992,royal scepter,2,A little
2484,R_3PhF4cXDWoPrDro,b44,44,1,1030,OVAL,3,Moderately
2485,R_3PhF4cXDWoPrDro,b47,47,1,1117,Mouse,5,Completely
2486,R_3PhF4cXDWoPrDro,b55,55,1,1290,spade,3,Moderately
2487,R_3PhF4cXDWoPrDro,b56,56,1,1298,balloon,4,A lot
2488,R_3PhF4cXDWoPrDro,b57,57,1,1324,kite,3,Moderately
2489,R_3PhF4cXDWoPrDro,b59,59,1,1360,hat,4,A lot
2490,R_3PjlkNZBuPD4jl2,b3,3,1,42,wine glass,1,Not at all
2491,R_3PjlkNZBuPD4jl2,b4,4,1,50,eyeglasses,4,A lot
2492,R_3PjlkNZBuPD4jl2,b5,5,1,63,bd,5,Completely
2493,R_3PjlkNZBuPD4jl2,b6,6,1,106,spetacle,5,Completely
2494,R_3PjlkNZBuPD4jl2,b7,7,1,118,tree,3,Moderately
2495,R_3PjlkNZBuPD4jl2,b8,8,1,127,coat rack,2,A little
2496,R_3PjlkNZBuPD4jl2,b11,11,1,167,Candelabra,4,A lot
2497,R_3PjlkNZBuPD4jl2,b12,12,1,191,downward umbrella,1,Not at all
2498,R_3PjlkNZBuPD4jl2,b12,12,2,204,Umbrella,1,Not at all
2499,R_3PjlkNZBuPD4jl2,b15,15,1,269,plant pot,1,Not at all
2500,R_3PjlkNZBuPD4jl2,b19,19,1,383,teapot,1,Not at all
2501,R_3PjlkNZBuPD4jl2,b21,21,1,433,pictogram,1,Not at all
2502,R_3PjlkNZBuPD4jl2,b22,22,1,470,padlock,3,Moderately
2503,R_3PjlkNZBuPD4jl2,b23,23,1,487,flower,1,Not at all
2504,R_3PjlkNZBuPD4jl2,b26,26,1,569,flag pole,5,Completely
2505,R_3PjlkNZBuPD4jl2,b29,29,1,640,power button,1,Not at all
2506,R_3PjlkNZBuPD4jl2,b30,30,1,657,c-clamp,1,Not at all
2507,R_3PjlkNZBuPD4jl2,b31,31,1,682,birthday hat,1,Not at all
2508,R_3PjlkNZBuPD4jl2,b36,36,1,798,arrow,4,A lot
2509,R_3PjlkNZBuPD4jl2,b36,36,2,800,broadcast tower,2,A little
2510,R_3PjlkNZBuPD4jl2,b36,36,3,808,peace sign,2,A little
2511,R_3PjlkNZBuPD4jl2,b36,36,4,819,tripod,4,A lot
2512,R_3PjlkNZBuPD4jl2,b39,39,1,887,owl,1,Not at all
2513,R_3PjlkNZBuPD4jl2,b41,41,1,937,letter R,2,A little
2514,R_3PjlkNZBuPD4jl2,b41,41,2,950,semi circle,1,Not at all
2515,R_3PjlkNZBuPD4jl2,b44,44,1,1042,swan,2,A little
2516,R_3PjlkNZBuPD4jl2,b47,47,1,1122,snail,1,Not at all
2517,R_3PjlkNZBuPD4jl2,b48,48,1,1145,pedestal table,3,Moderately
2518,R_3PjlkNZBuPD4jl2,b54,54,1,1263,Brush,2,A little
2519,R_3PjlkNZBuPD4jl2,b57,57,1,1338,Zorro symbol,1,Not at all
2520,R_3Q3Ffru6REkyFEB,b4,4,1,62,two ds,2,A little
2521,R_3Q3Ffru6REkyFEB,b13,13,1,208,chalice,3,Moderately
2522,R_3Q3Ffru6REkyFEB,b13,13,2,216,keyhole,1,Not at all
2523,R_3Q3Ffru6REkyFEB,b13,13,3,226,sign,1,Not at all
2524,R_3Q3Ffru6REkyFEB,b17,17,1,297,Abstract Eyeball,2,A little
2525,R_3Q3Ffru6REkyFEB,b26,26,1,564,baseball pendant,4,A lot
2526,R_3Q3Ffru6REkyFEB,b27,27,1,583,candy bar,2,A little
2527,R_3Q3Ffru6REkyFEB,b28,28,1,619,sunglasses,4,A lot
2528,R_3Q3Ffru6REkyFEB,b30,30,1,648,arrow,1,Not at all
2529,R_3Q3Ffru6REkyFEB,b30,30,2,678,wing ding,1,Not at all
2530,R_3Q3Ffru6REkyFEB,b33,33,1,726,Antenna,2,A little
2531,R_3Q3Ffru6REkyFEB,b35,35,1,780,bow tie,1,Not at all
2532,R_3Q3Ffru6REkyFEB,b36,36,1,797,anchor,1,Not at all
2533,R_3Q3Ffru6REkyFEB,b36,36,2,801,crane,1,Not at all
2534,R_3Q3Ffru6REkyFEB,b37,37,1,825,balloons,2,A little
2535,R_3Q3Ffru6REkyFEB,b37,37,2,849,snow man,1,Not at all
2536,R_3Q3Ffru6REkyFEB,b40,40,1,901,coffee mug,3,Moderately
2537,R_3Q3Ffru6REkyFEB,b40,40,2,918,pouch,1,Not at all
2538,R_3Q3Ffru6REkyFEB,b42,42,1,966,Small Rectangles,2,A little
2539,R_3Q3Ffru6REkyFEB,b43,43,1,1006,zooming ball,1,Not at all
2540,R_3Q3Ffru6REkyFEB,b44,44,1,1025,lit match,2,A little
2541,R_3Q3Ffru6REkyFEB,b46,46,1,1073,face,2,A little
2542,R_3Q3Ffru6REkyFEB,b47,47,1,1100,asclepius rod,1,Not at all
2543,R_3Q3Ffru6REkyFEB,b47,47,2,1127,Vase,1,Not at all
2544,R_3Q3Ffru6REkyFEB,b48,48,1,1150,table,3,Moderately
2545,R_3Q3Ffru6REkyFEB,b49,49,1,1174,Triangle,1,Not at all
2546,R_3Q3Ffru6REkyFEB,b54,54,1,1278,wrench,1,Not at all
2547,R_3Q3Ffru6REkyFEB,b57,57,1,1333,tie,3,Moderately
2548,R_3Q3Ffru6REkyFEB,b58,58,1,1345,musical clef,1,Not at all
2549,R_3Q3Ffru6REkyFEB,b59,59,1,1365,ship sail,1,Not at all
2550,R_3QDAsyMxSOkNKTc,b3,3,1,35,hook,1,Not at all
2551,R_3QDAsyMxSOkNKTc,b5,5,1,64,bed,2,A little
2552,R_3QDAsyMxSOkNKTc,b11,11,1,177,pitchfork,4,A lot
2553,R_3QDAsyMxSOkNKTc,b14,14,1,239,car,1,Not at all
2554,R_3QDAsyMxSOkNKTc,b20,20,1,395,flower pot,1,Not at all
2555,R_3QDAsyMxSOkNKTc,b20,20,2,410,propeller hat,1,Not at all
2556,R_3QDAsyMxSOkNKTc,b23,23,1,480,anchor,2,A little
2557,R_3QDAsyMxSOkNKTc,b25,25,1,537,broken hurdle,3,Moderately
2558,R_3QDAsyMxSOkNKTc,b28,28,1,617,plus sign,2,A little
2559,R_3QDAsyMxSOkNKTc,b30,30,1,654,bow and arrow,4,A lot
2560,R_3QDAsyMxSOkNKTc,b32,32,1,713,lollipop,2,A little
2561,R_3QDAsyMxSOkNKTc,b33,33,1,740,mop,3,Moderately
2562,R_3QDAsyMxSOkNKTc,b35,35,1,792,owl face,2,A little
2563,R_3QDAsyMxSOkNKTc,b36,36,1,819,tripod,3,Moderately
2564,R_3QDAsyMxSOkNKTc,b37,37,1,849,snow man,2,A little
2565,R_3QDAsyMxSOkNKTc,b40,40,1,900,coffee cup,4,A lot
2566,R_3QDAsyMxSOkNKTc,b42,42,1,969,tic-tac-toe,2,A little
2567,R_3QDAsyMxSOkNKTc,b45,45,1,1045,balloon,2,A little
2568,R_3QDAsyMxSOkNKTc,b45,45,2,1058,magnifying glass,1,Not at all
2569,R_3QDAsyMxSOkNKTc,b46,46,1,1086,mustache,3,Moderately
2570,R_3QDAsyMxSOkNKTc,b47,47,1,1124,stethoscope,1,Not at all
2571,R_3QDAsyMxSOkNKTc,b51,51,1,1211,Satellite dish,2,A little
2572,R_3QDAsyMxSOkNKTc,b55,55,1,1283,Cat snout,1,Not at all
2573,R_3QDAsyMxSOkNKTc,b56,56,1,1300,checkmark,1,Not at all
2574,R_3QDAsyMxSOkNKTc,b56,56,2,1302,clock,5,Completely
2575,R_3QDAsyMxSOkNKTc,b57,57,1,1317,bow tie,3,Moderately
2576,R_3QDAsyMxSOkNKTc,b57,57,2,1325,not equal,3,Moderately
2577,R_3QDAsyMxSOkNKTc,b57,57,3,1331,table,2,A little
2578,R_3QDAsyMxSOkNKTc,b58,58,1,1343,letter G,1,Not at all
2579,R_3QDAsyMxSOkNKTc,b59,59,1,1363,rocket,4,A lot
2580,R_3QtF213Roangy3c,b6,6,1,85,ant,1,Not at all
2581,R_3QtF213Roangy3c,b6,6,2,96,handcuffs,2,A little
2582,R_3QtF213Roangy3c,b9,9,1,133,bag,1,Not at all
2583,R_3QtF213Roangy3c,b11,11,1,182,two squares,1,Not at all
2584,R_3QtF213Roangy3c,b12,12,1,202,skeleton key,1,Not at all
2585,R_3QtF213Roangy3c,b14,14,1,242,elephant head,2,A little
2586,R_3QtF213Roangy3c,b16,16,1,282,house,1,Not at all
2587,R_3QtF213Roangy3c,b16,16,2,286,magnifying glass,1,Not at all
2588,R_3QtF213Roangy3c,b18,18,1,342,Martini,1,Not at all
2589,R_3QtF213Roangy3c,b18,18,2,343,medal,1,Not at all
2590,R_3QtF213Roangy3c,b18,18,3,353,trophy,1,Not at all
2591,R_3QtF213Roangy3c,b25,25,1,560,wrench,1,Not at all
2592,R_3QtF213Roangy3c,b26,26,1,572,lightning bolt,1,Not at all
2593,R_3QtF213Roangy3c,b27,27,1,576,2 squares,1,Not at all
2594,R_3QtF213Roangy3c,b27,27,2,595,parallel lines,1,Not at all
2595,R_3QtF213Roangy3c,b33,33,1,739,magnifying glass,1,Not at all
2596,R_3QtF213Roangy3c,b39,39,1,870,balloons,2,A little
2597,R_3QtF213Roangy3c,b39,39,2,882,Hourglass,1,Not at all
2598,R_3QtF213Roangy3c,b40,40,1,899,Clock,1,Not at all
2599,R_3QtF213Roangy3c,b43,43,1,983,hospital sign,1,Not at all
2600,R_3QtF213Roangy3c,b46,46,1,1062,anchor,1,Not at all
2601,R_3QtF213Roangy3c,b46,46,2,1089,pop-up toaster,1,Not at all
2602,R_3QtF213Roangy3c,b47,47,1,1115,lamp,1,Not at all
2603,R_3QtF213Roangy3c,b49,49,1,1159,Bird Beak,1,Not at all
2604,R_3QtF213Roangy3c,b49,49,2,1173,scissors,2,A little
2605,R_3QtF213Roangy3c,b51,51,1,1208,RADIO,2,A little
2606,R_3QtF213Roangy3c,b52,52,1,1238,triangle,1,Not at all
2607,R_3QtF213Roangy3c,b54,54,1,1260,Ant,1,Not at all
2608,R_3QtF213Roangy3c,b57,57,1,1338,Zorro symbol,1,Not at all
2609,R_3QtF213Roangy3c,b60,60,1,1380,TV,1,Not at all
2610,R_3Sjhgawv5lVspzy,b10,10,1,151,kanji,1,Not at all
2611,R_3Sjhgawv5lVspzy,b15,15,1,271,square,1,Not at all
2612,R_3Sjhgawv5lVspzy,b16,16,1,279,guitar pick,1,Not at all
2613,R_3Sjhgawv5lVspzy,b18,18,1,355,water glass,1,Not at all
2614,R_3Sjhgawv5lVspzy,b20,20,1,388,Ant,1,Not at all
2615,R_3Sjhgawv5lVspzy,b21,21,1,428,head and shoulders,5,Completely
2616,R_3Sjhgawv5lVspzy,b28,28,1,605,cherries,2,A little
2617,R_3Sjhgawv5lVspzy,b29,29,1,641,road,1,Not at all
2618,R_3Sjhgawv5lVspzy,b34,34,1,769,man,1,Not at all
2619,R_3Sjhgawv5lVspzy,b35,35,1,776,beak,1,Not at all
2620,R_3Sjhgawv5lVspzy,b37,37,1,837,eyeglasses,1,Not at all
2621,R_3Sjhgawv5lVspzy,b37,37,2,841,flower bud,3,Moderately
2622,R_3Sjhgawv5lVspzy,b38,38,1,865,shamrock,1,Not at all
2623,R_3Sjhgawv5lVspzy,b41,41,1,942,note,1,Not at all
2624,R_3Sjhgawv5lVspzy,b44,44,1,1008,bike,1,Not at all
2625,R_3Sjhgawv5lVspzy,b44,44,2,1023,keychain,1,Not at all
2626,R_3Sjhgawv5lVspzy,b46,46,1,1082,lightbulb,2,A little
2627,R_3Sjhgawv5lVspzy,b46,46,2,1088,number 8,1,Not at all
2628,R_3Sjhgawv5lVspzy,b47,47,1,1102,balloon,1,Not at all
2629,R_3Sjhgawv5lVspzy,b47,47,2,1119,Pill,1,Not at all
2630,R_3Sjhgawv5lVspzy,b47,47,3,1129,Yo-yo,1,Not at all
2631,R_3Sjhgawv5lVspzy,b50,50,1,1187,mirror,1,Not at all
2632,R_3Sjhgawv5lVspzy,b50,50,2,1190,Standing lamp,1,Not at all
2633,R_3Sjhgawv5lVspzy,b51,51,1,1217,weight balance,1,Not at all
2634,R_3Sjhgawv5lVspzy,b52,52,1,1220,Cross,1,Not at all
2635,R_3Sjhgawv5lVspzy,b52,52,2,1234,star,1,Not at all
2636,R_3Sjhgawv5lVspzy,b54,54,1,1260,Ant,1,Not at all
2637,R_3Sjhgawv5lVspzy,b56,56,1,1309,pie chart,1,Not at all
2638,R_3Sjhgawv5lVspzy,b57,57,1,1335,windmill,1,Not at all
2639,R_3Sjhgawv5lVspzy,b58,58,1,1349,umbrella,4,A lot
2640,R_3VPiMSVa4FHZuSF,b3,3,1,18,ballet shoes,2,A little
2641,R_3VPiMSVa4FHZuSF,b3,3,2,27,cup,1,Not at all
2642,R_3VPiMSVa4FHZuSF,b6,6,1,90,bra,5,Completely
2643,R_3VPiMSVa4FHZuSF,b14,14,1,254,owl face,1,Not at all
2644,R_3VPiMSVa4FHZuSF,b16,16,1,290,shield,2,A little
2645,R_3VPiMSVa4FHZuSF,b16,16,2,291,sno-cone,5,Completely
2646,R_3VPiMSVa4FHZuSF,b17,17,1,324,tulip,1,Not at all
2647,R_3VPiMSVa4FHZuSF,b18,18,1,328,Catapult,1,Not at all
2648,R_3VPiMSVa4FHZuSF,b20,20,1,417,Trophy,1,Not at all
2649,R_3VPiMSVa4FHZuSF,b22,22,1,463,horn,4,A lot
2650,R_3VPiMSVa4FHZuSF,b24,24,1,515,Horse,2,A little
2651,R_3VPiMSVa4FHZuSF,b25,25,1,535,backwards L,1,Not at all
2652,R_3VPiMSVa4FHZuSF,b25,25,2,549,letter T,1,Not at all
2653,R_3VPiMSVa4FHZuSF,b29,29,1,640,power button,2,A little
2654,R_3VPiMSVa4FHZuSF,b29,29,2,646,trident,1,Not at all
2655,R_3VPiMSVa4FHZuSF,b31,31,1,697,tuning fork,1,Not at all
2656,R_3VPiMSVa4FHZuSF,b33,33,1,730,cupcake,2,A little
2657,R_3VPiMSVa4FHZuSF,b33,33,2,752,tank turret,1,Not at all
2658,R_3VPiMSVa4FHZuSF,b35,35,1,783,cloudy mountain,1,Not at all
2659,R_3VPiMSVa4FHZuSF,b37,37,1,827,boy,1,Not at all
2660,R_3VPiMSVa4FHZuSF,b37,37,2,839,flower,2,A little
2661,R_3VPiMSVa4FHZuSF,b38,38,1,856,face,1,Not at all
2662,R_3VPiMSVa4FHZuSF,b39,39,1,879,gift bow,1,Not at all
2663,R_3VPiMSVa4FHZuSF,b43,43,1,995,Snake,2,A little
2664,R_3VPiMSVa4FHZuSF,b44,44,1,1017,hanger,1,Not at all
2665,R_3VPiMSVa4FHZuSF,b46,46,1,1089,pop-up toaster,1,Not at all
2666,R_3VPiMSVa4FHZuSF,b49,49,1,1164,evil face,1,Not at all
2667,R_3VPiMSVa4FHZuSF,b49,49,2,1170,owl,1,Not at all
2668,R_3VPiMSVa4FHZuSF,b56,56,1,1307,Large circle,4,A lot
2669,R_3VPiMSVa4FHZuSF,b59,59,1,1356,campfire,1,Not at all
2670,R_3ZdLmGPLwXoEUdH,b3,3,1,25,cherry,1,Not at all
2671,R_3ZdLmGPLwXoEUdH,b4,4,1,43,ant,1,Not at all
2672,R_3ZdLmGPLwXoEUdH,b5,5,1,77,minor note,1,Not at all
2673,R_3ZdLmGPLwXoEUdH,b10,10,1,149,Greek Pi,1,Not at all
