,ResponseId,block,block_num,repeat_index,qid,label,score,raw
348,R_5PAMRt4s9LlEvnx,b18,18,23,349,sailboat,1,Not at all
349,R_5PAMRt4s9LlEvnx,b18,18,24,350,shield,3,Moderately
350,R_5PAMRt4s9LlEvnx,b18,18,25,351,speech bubble,1,Not at all
351,R_5PAMRt4s9LlEvnx,b18,18,26,352,Speed Bump,1,Not at all
352,R_5PAMRt4s9LlEvnx,b18,18,27,353,trophy,2,A little
353,R_5PAMRt4s9LlEvnx,b18,18,28,354,van,1,Not at all
354,R_5PAMRt4s9LlEvnx,b18,18,29,355,water glass,1,Not at all
355,R_5PAMRt4s9LlEvnx,b19,19,1,356,bee,2,A little
356,R_5PAMRt4s9LlEvnx,b19,19,2,357,butterfly,1,Not at all
357,R_5PAMRt4s9LlEvnx,b19,19,3,358,cat,2,A little
358,R_5PAMRt4s9LlEvnx,b19,19,4,359,chess,1,Not at all
359,R_5PAMRt4s9LlEvnx,b19,19,5,360,circle,1,Not at all
360,R_5PAMRt4s9LlEvnx,b19,19,6,361,coffee cup,1,Not at all
361,R_5PAMRt4s9LlEvnx,b19,19,7,362,computer mouse,5,Completely
362,R_5PAMRt4s9LlEvnx,b19,19,8,363,dollar sign,1,Not at all
363,R_5PAMRt4s9LlEvnx,b19,19,9,364,faucet,1,Not at all
364,R_5PAMRt4s9LlEvnx,b19,19,10,365,fruit,1,Not at all
365,R_5PAMRt4s9LlEvnx,b19,19,11,366,globe,1,Not at all
366,R_5PAMRt4s9LlEvnx,b19,19,12,367,hanger,1,Not at all
367,R_5PAMRt4s9LlEvnx,b19,19,13,368,jellyfish,1,Not at all
368,R_5PAMRt4s9LlEvnx,b19,19,14,369,key,1,Not at all
369,R_5PAMRt4s9LlEvnx,b19,19,15,370,Kite,1,Not at all
370,R_5PAMRt4s9LlEvnx,b19,19,16,371,mechanical arm,1,Not at all
371,R_5PAMRt4s9LlEvnx,b19,19,17,372,music note,1,Not at all
372,R_5PAMRt4s9LlEvnx,b19,19,18,373,oval,1,Not at all
373,R_5PAMRt4s9LlEvnx,b19,19,19,374,purse,1,Not at all
374,R_5PAMRt4s9LlEvnx,b19,19,20,375,s-hook,1,Not at all
375,R_5PAMRt4s9LlEvnx,b19,19,21,376,scissors,1,Not at all
376,R_5PAMRt4s9LlEvnx,b19,19,22,377,Sd,1,Not at all
377,R_5PAMRt4s9LlEvnx,b19,19,23,378,Sphere,1,Not at all
378,R_5PAMRt4s9LlEvnx,b19,19,24,379,start line,1,Not at all
379,R_5PAMRt4s9LlEvnx,b19,19,25,380,Steam,1,Not at all
380,R_5PAMRt4s9LlEvnx,b19,19,26,381,tape dispenser,1,Not at all
381,R_5PAMRt4s9LlEvnx,b19,19,27,382,teapot,1,Not at all
382,R_5PAMRt4s9LlEvnx,b19,19,28,383,teapot,1,Not at all
383,R_5PAMRt4s9LlEvnx,b19,19,29,384,USB connector,4,A lot
384,R_5PAMRt4s9LlEvnx,b19,19,30,385,USD symbol,1,Not at all
385,R_5PAMRt4s9LlEvnx,b19,19,31,386,wang jangle,1,Not at all
386,R_5PAMRt4s9LlEvnx,b19,19,32,387,ying yang,1,Not at all
387,R_5PAMRt4s9LlEvnx,b20,20,1,388,Ant,1,Not at all
388,R_5PAMRt4s9LlEvnx,b20,20,2,389,balloon animal,1,Not at all
389,R_5PAMRt4s9LlEvnx,b20,20,3,390,bird,1,Not at all
390,R_5PAMRt4s9LlEvnx,b20,20,4,391,Boat,1,Not at all
391,R_5PAMRt4s9LlEvnx,b20,20,5,392,Bun,2,A little
392,R_5PAMRt4s9LlEvnx,b20,20,6,393,crystal ball,5,Completely
393,R_5PAMRt4s9LlEvnx,b20,20,7,394,eight,1,Not at all
394,R_5PAMRt4s9LlEvnx,b20,20,8,395,flower pot,1,Not at all
395,R_5PAMRt4s9LlEvnx,b20,20,9,396,glasses,1,Not at all
396,R_5PAMRt4s9LlEvnx,b20,20,10,397,golf ball,2,A little
397,R_5PAMRt4s9LlEvnx,b20,20,11,398,hanger,3,Moderately
398,R_5PAMRt4s9LlEvnx,b20,20,12,399,hill,1,Not at all
399,R_5PAMRt4s9LlEvnx,b20,20,13,400,hot air balloon,2,A little
400,R_5PAMRt4s9LlEvnx,b20,20,14,401,Hourglass,1,Not at all
401,R_5PAMRt4s9LlEvnx,b20,20,15,402,Human Profile,3,Moderately
402,R_5PAMRt4s9LlEvnx,b20,20,16,403,ice cream,2,A little
403,R_5PAMRt4s9LlEvnx,b20,20,17,404,keyhold,2,A little
404,R_5PAMRt4s9LlEvnx,b20,20,18,405,lightbulb,2,A little
405,R_5PAMRt4s9LlEvnx,b20,20,19,406,magnifying glass,2,A little
406,R_5PAMRt4s9LlEvnx,b20,20,20,407,padlock,2,A little
407,R_5PAMRt4s9LlEvnx,b20,20,21,408,pedestal,3,Moderately
408,R_5PAMRt4s9LlEvnx,b20,20,22,409,person,4,A lot
409,R_5PAMRt4s9LlEvnx,b20,20,23,410,propeller hat,1,Not at all
410,R_5PAMRt4s9LlEvnx,b20,20,24,411,pulley,1,Not at all
411,R_5PAMRt4s9LlEvnx,b20,20,25,412,ring,2,A little
412,R_5PAMRt4s9LlEvnx,b20,20,26,413,Snowglobe,5,Completely
413,R_5PAMRt4s9LlEvnx,b20,20,27,414,snowman,3,Moderately
414,R_5PAMRt4s9LlEvnx,b20,20,28,415,speech bubble,2,A little
415,R_5PAMRt4s9LlEvnx,b20,20,29,416,Sunrise,1,Not at all
416,R_5PAMRt4s9LlEvnx,b20,20,30,417,Trophy,2,A little
417,R_5PAMRt4s9LlEvnx,b20,20,31,418,Vessel,1,Not at all
418,R_5PAMRt4s9LlEvnx,b20,20,32,419,woman,2,A little
419,R_5PAMRt4s9LlEvnx,b21,21,1,420,beanie,1,Not at all
420,R_5PAMRt4s9LlEvnx,b21,21,2,421,Boat,1,Not at all
421,R_5PAMRt4s9LlEvnx,b21,21,3,422,Bulb,2,A little
422,R_5PAMRt4s9LlEvnx,b21,21,4,423,Capital B,1,Not at all
423,R_5PAMRt4s9LlEvnx,b21,21,5,424,circles,1,Not at all
424,R_5PAMRt4s9LlEvnx,b21,21,6,425,Crane,1,Not at all
425,R_5PAMRt4s9LlEvnx,b21,21,7,426,cup,1,Not at all
426,R_5PAMRt4s9LlEvnx,b21,21,8,427,Ear,1,Not at all
427,R_5PAMRt4s9LlEvnx,b21,21,9,428,head and shoulders,4,A lot
428,R_5PAMRt4s9LlEvnx,b21,21,10,429,house,1,Not at all
429,R_5PAMRt4s9LlEvnx,b21,21,11,430,Infinity symbol,1,Not at all
430,R_5PAMRt4s9LlEvnx,b21,21,12,431,person,4,A lot
431,R_5PAMRt4s9LlEvnx,b21,21,13,432,person's torso,4,A lot
432,R_5PAMRt4s9LlEvnx,b21,21,14,433,pictogram,1,Not at all
433,R_5PAMRt4s9LlEvnx,b21,21,15,434,pool,1,Not at all
434,R_5PAMRt4s9LlEvnx,b21,21,16,435,statue,3,Moderately
435,R_5PAMRt4s9LlEvnx,b21,21,17,436,lollipop stand,2,A little
436,R_5PAMRt4s9LlEvnx,b21,21,18,437,woman,3,Moderately
437,R_5PAMRt4s9LlEvnx,b21,21,19,438,headphones,1,Not at all
438,R_5PAMRt4s9LlEvnx,b21,21,20,439,keyhole,2,A little
439,R_5PAMRt4s9LlEvnx,b21,21,21,440,snowman,3,Moderately
440,R_5PAMRt4s9LlEvnx,b21,21,22,441,hot air balloon,3,Moderately
441,R_5PAMRt4s9LlEvnx,b21,21,23,442,crystal ball,5,Completely
442,R_5PAMRt4s9LlEvnx,b21,21,24,443,coffee mug,1,Not at all
443,R_5PAMRt4s9LlEvnx,b21,21,25,444,power button,1,Not at all
444,R_5PAMRt4s9LlEvnx,b21,21,26,445,magnifying glass,1,Not at all
445,R_5PAMRt4s9LlEvnx,b21,21,27,446,bowler hat,2,A little
446,R_5PAMRt4s9LlEvnx,b21,21,28,447,treble clef,1,Not at all
447,R_5PAMRt4s9LlEvnx,b21,21,29,448,guitar silhouette,1,Not at all
448,R_5PAMRt4s9LlEvnx,b21,21,30,449,music note,1,Not at all
449,R_5PAMRt4s9LlEvnx,b22,22,1,450,Angle,1,Not at all
450,R_5PAMRt4s9LlEvnx,b22,22,2,451,Audio Symbol,1,Not at all
451,R_5PAMRt4s9LlEvnx,b22,22,3,452,Boat,2,A little
452,R_5PAMRt4s9LlEvnx,b22,22,4,453,closed eye,3,Moderately
453,R_5PAMRt4s9LlEvnx,b22,22,5,454,cone,2,A little
454,R_5PAMRt4s9LlEvnx,b22,22,6,455,dart,3,Moderately
455,R_5PAMRt4s9LlEvnx,b22,22,7,456,duck,4,A lot
456,R_5PAMRt4s9LlEvnx,b22,22,8,457,duck beak,4,A lot
457,R_5PAMRt4s9LlEvnx,b22,22,9,458,face,1,Not at all
458,R_5PAMRt4s9LlEvnx,b22,22,10,459,fish,4,A lot
459,R_5PAMRt4s9LlEvnx,b22,22,11,460,Flag,1,Not at all
460,R_5PAMRt4s9LlEvnx,b22,22,12,461,goggles,1,Not at all
461,R_5PAMRt4s9LlEvnx,b22,22,13,462,heart,1,Not at all
462,R_5PAMRt4s9LlEvnx,b22,22,14,463,horn,3,Moderately
463,R_5PAMRt4s9LlEvnx,b22,22,15,464,Icecream cone,1,Not at all
464,R_5PAMRt4s9LlEvnx,b22,22,16,465,keyhole,3,Moderately
465,R_5PAMRt4s9LlEvnx,b22,22,17,466,lowercase a,1,Not at all
466,R_5PAMRt4s9LlEvnx,b22,22,18,467,magnifying glass,2,A little
467,R_5PAMRt4s9LlEvnx,b22,22,19,468,Math symbol,1,Not at all
468,R_5PAMRt4s9LlEvnx,b22,22,20,469,padlock,1,Not at all
469,R_5PAMRt4s9LlEvnx,b22,22,21,470,padlock,1,Not at all
470,R_5PAMRt4s9LlEvnx,b22,22,22,471,ping pong,1,Not at all
471,R_5PAMRt4s9LlEvnx,b22,22,23,472,play button,1,Not at all
472,R_5PAMRt4s9LlEvnx,b22,22,24,473,power button,1,Not at all
473,R_5PAMRt4s9LlEvnx,b22,22,25,474,rectangle,1,Not at all
474,R_5PAMRt4s9LlEvnx,b22,22,26,475,rewind button,1,Not at all
475,R_5PAMRt4s9LlEvnx,b22,22,27,476,speaker sign,1,Not at all
476,R_5PAMRt4s9LlEvnx,b22,22,28,477,speech bubble,1,Not at all
477,R_5PAMRt4s9LlEvnx,b22,22,29,478,stick figure,1,Not at all
478,R_5PAMRt4s9LlEvnx,b22,22,30,479,triangle circle,1,Not at all
479,R_5PAMRt4s9LlEvnx,b23,23,1,480,anchor,1,Not at all
480,R_5PAMRt4s9LlEvnx,b23,23,2,481,ball string,1,Not at all
481,R_5PAMRt4s9LlEvnx,b23,23,3,482,balloon,4,A lot
482,R_5PAMRt4s9LlEvnx,b23,23,4,483,brain,3,Moderately
483,R_5PAMRt4s9LlEvnx,b23,23,5,484,caduceus,3,Moderately
484,R_5PAMRt4s9LlEvnx,b23,23,6,485,circle,1,Not at all
485,R_5PAMRt4s9LlEvnx,b23,23,7,486,dollar sign,1,Not at all
486,R_5PAMRt4s9LlEvnx,b23,23,8,487,flower,4,A lot
487,R_5PAMRt4s9LlEvnx,b23,23,9,488,head and shoulders,1,Not at all
488,R_5PAMRt4s9LlEvnx,b23,23,10,489,keyhole,2,A little
489,R_5PAMRt4s9LlEvnx,b23,23,11,490,Kite,1,Not at all
490,R_5PAMRt4s9LlEvnx,b23,23,12,491,Lollipop,5,Completely
491,R_5PAMRt4s9LlEvnx,b23,23,13,492,magnifying glass,3,Moderately
492,R_5PAMRt4s9LlEvnx,b23,23,14,493,microphone,4,A lot
493,R_5PAMRt4s9LlEvnx,b23,23,15,494,Pool,1,Not at all
494,R_5PAMRt4s9LlEvnx,b23,23,16,495,sculpture,1,Not at all
495,R_5PAMRt4s9LlEvnx,b23,23,17,496,staff,3,Moderately
496,R_5PAMRt4s9LlEvnx,b23,23,18,497,Stop sign,1,Not at all
497,R_5PAMRt4s9LlEvnx,b23,23,19,498,streetlamp,3,Moderately
498,R_5PAMRt4s9LlEvnx,b23,23,20,499,superman logo,2,A little
499,R_5PAMRt4s9LlEvnx,b23,23,21,500,traffic stop,3,Moderately
500,R_5PAMRt4s9LlEvnx,b23,23,22,501,weathervane,3,Moderately
501,R_5PAMRt4s9LlEvnx,b23,23,23,502,Yinyang Medallion,3,Moderately
502,R_5PAMRt4s9LlEvnx,b24,24,1,503,anchor,2,A little
503,R_5PAMRt4s9LlEvnx,b24,24,2,504,axe,1,Not at all
504,R_5PAMRt4s9LlEvnx,b24,24,3,505,Baketball hoop,2,A little
505,R_5PAMRt4s9LlEvnx,b24,24,4,506,chair,5,Completely
506,R_5PAMRt4s9LlEvnx,b24,24,5,507,coat hook,3,Moderately
507,R_5PAMRt4s9LlEvnx,b24,24,6,508,comb,2,A little
508,R_5PAMRt4s9LlEvnx,b24,24,7,509,comb,3,Moderately
509,R_5PAMRt4s9LlEvnx,b24,24,8,510,crutch,2,A little
510,R_5PAMRt4s9LlEvnx,b24,24,9,511,flag,2,A little
511,R_5PAMRt4s9LlEvnx,b24,24,10,512,goal post,2,A little
512,R_5PAMRt4s9LlEvnx,b24,24,11,513,gun barrel,1,Not at all
513,R_5PAMRt4s9LlEvnx,b24,24,12,514,hammer,2,A little
514,R_5PAMRt4s9LlEvnx,b24,24,13,515,Horse,1,Not at all
515,R_5PAMRt4s9LlEvnx,b24,24,14,516,inverted chair,1,Not at all
516,R_5PAMRt4s9LlEvnx,b24,24,15,517,lamp post,1,Not at all
517,R_5PAMRt4s9LlEvnx,b24,24,16,518,letter H,4,A lot
518,R_5PAMRt4s9LlEvnx,b24,24,17,519,letter N,1,Not at all
519,R_5PAMRt4s9LlEvnx,b24,24,18,520,lowercase h,5,Completely
520,R_5PAMRt4s9LlEvnx,b24,24,19,521,pickaxe,1,Not at all
521,R_5PAMRt4s9LlEvnx,b24,24,20,522,Pie symbol,1,Not at all
522,R_5PAMRt4s9LlEvnx,b24,24,21,523,pipe fitting,2,A little
523,R_5PAMRt4s9LlEvnx,b24,24,22,524,plus sign,1,Not at all
524,R_5PAMRt4s9LlEvnx,b24,24,23,525,rake,2,A little
525,R_5PAMRt4s9LlEvnx,b24,24,24,526,rectangle,1,Not at all
526,R_5PAMRt4s9LlEvnx,b24,24,25,527,robot claw,2,A little
527,R_5PAMRt4s9LlEvnx,b24,24,26,528,Square,1,Not at all
528,R_5PAMRt4s9LlEvnx,b24,24,27,529,Straight line,1,Not at all
529,R_5PAMRt4s9LlEvnx,b24,24,28,530,Thread holder,1,Not at all
530,R_5PAMRt4s9LlEvnx,b24,24,29,531,trident,1,Not at all
531,R_5PAMRt4s9LlEvnx,b24,24,30,532,tuning fork,3,Moderately
532,R_5PAMRt4s9LlEvnx,b24,24,31,533,windmill,1,Not at all
533,R_5PAMRt4s9LlEvnx,b24,24,32,534,wrentch,3,Moderately
534,R_5PAMRt4s9LlEvnx,b25,25,1,535,backwards L,1,Not at all
535,R_5PAMRt4s9LlEvnx,b25,25,2,536,bed,4,A lot
536,R_5PAMRt4s9LlEvnx,b25,25,3,537,broken hurdle,3,Moderately
537,R_5PAMRt4s9LlEvnx,b25,25,4,538,chair,5,Completely
538,R_5PAMRt4s9LlEvnx,b25,25,5,539,chair,5,Completely
539,R_5PAMRt4s9LlEvnx,b25,25,6,540,crane,2,A little
540,R_5PAMRt4s9LlEvnx,b25,25,7,541,Fallen tree,1,Not at all
541,R_5PAMRt4s9LlEvnx,b25,25,8,542,flagpole,1,Not at all
542,R_5PAMRt4s9LlEvnx,b25,25,9,543,hammer,2,A little
543,R_5PAMRt4s9LlEvnx,b25,25,10,544,key,1,Not at all
544,R_5PAMRt4s9LlEvnx,b25,25,11,545,lamp,1,Not at all
545,R_5PAMRt4s9LlEvnx,b25,25,12,546,letter C,1,Not at all
546,R_5PAMRt4s9LlEvnx,b25,25,13,547,letter F,1,Not at all
547,R_5PAMRt4s9LlEvnx,b25,25,14,548,letter J,3,Moderately
548,R_5PAMRt4s9LlEvnx,b25,25,15,549,letter T,1,Not at all
549,R_5PAMRt4s9LlEvnx,b25,25,16,550,Lower H,5,Completely
550,R_5PAMRt4s9LlEvnx,b25,25,17,551,lowercase h,5,Completely
551,R_5PAMRt4s9LlEvnx,b25,25,18,552,number 4,2,A little
552,R_5PAMRt4s9LlEvnx,b25,25,19,553,number 7,1,Not at all
553,R_5PAMRt4s9LlEvnx,b25,25,20,554,open box,1,Not at all
554,R_5PAMRt4s9LlEvnx,b25,25,21,555,pickaxe,1,Not at all
555,R_5PAMRt4s9LlEvnx,b25,25,22,556,pole,1,Not at all
556,R_5PAMRt4s9LlEvnx,b25,25,23,557,stick,1,Not at all
557,R_5PAMRt4s9LlEvnx,b25,25,24,558,table,3,Moderately
558,R_5PAMRt4s9LlEvnx,b25,25,25,559,triangle,1,Not at all
559,R_5PAMRt4s9LlEvnx,b25,25,26,560,wrench,2,A little
560,R_5PAMRt4s9LlEvnx,b26,26,1,561,arrow,3,Moderately
561,R_5PAMRt4s9LlEvnx,b26,26,2,562,arrow,3,Moderately
562,R_5PAMRt4s9LlEvnx,b26,26,3,563,arrowhead,2,A little
563,R_5PAMRt4s9LlEvnx,b26,26,4,564,baseball pendant,1,Not at all
564,R_5PAMRt4s9LlEvnx,b26,26,5,565,carat stem,2,A little
565,R_5PAMRt4s9LlEvnx,b26,26,6,566,check mark,1,Not at all
566,R_5PAMRt4s9LlEvnx,b26,26,7,567,Cone,1,Not at all
567,R_5PAMRt4s9LlEvnx,b26,26,8,568,flag,5,Completely
568,R_5PAMRt4s9LlEvnx,b26,26,9,569,flag pole,5,Completely
569,R_5PAMRt4s9LlEvnx,b26,26,10,570,letter K,1,Not at all
570,R_5PAMRt4s9LlEvnx,b26,26,11,571,letter P,1,Not at all
571,R_5PAMRt4s9LlEvnx,b26,26,12,572,lightning bolt,1,Not at all
572,R_5PAMRt4s9LlEvnx,b26,26,13,573,pickaxe,2,A little
573,R_5PAMRt4s9LlEvnx,b26,26,14,574,sailboat,1,Not at all
574,R_5PAMRt4s9LlEvnx,b26,26,15,575,triangle,1,Not at all
575,R_5PAMRt4s9LlEvnx,b27,27,1,576,2 squares,1,Not at all
576,R_5PAMRt4s9LlEvnx,b27,27,2,577,barcode,1,Not at all
577,R_5PAMRt4s9LlEvnx,b27,27,3,578,bed,1,Not at all
578,R_5PAMRt4s9LlEvnx,b27,27,4,579,belt buckle,3,Moderately
579,R_5PAMRt4s9LlEvnx,b27,27,5,580,book,3,Moderately
580,R_5PAMRt4s9LlEvnx,b27,27,6,581,bookshelf,2,A little
581,R_5PAMRt4s9LlEvnx,b27,27,7,582,Box,2,A little
582,R_5PAMRt4s9LlEvnx,b27,27,8,583,candy bar,3,Moderately
583,R_5PAMRt4s9LlEvnx,b27,27,9,584,coconut,1,Not at all
584,R_5PAMRt4s9LlEvnx,b27,27,10,585,Cubes,1,Not at all
585,R_5PAMRt4s9LlEvnx,b27,27,11,586,door,5,Completely
586,R_5PAMRt4s9LlEvnx,b27,27,12,587,door,5,Completely
587,R_5PAMRt4s9LlEvnx,b27,27,13,588,euro symbol,1,Not at all
588,R_5PAMRt4s9LlEvnx,b27,27,14,589,fork,1,Not at all
589,R_5PAMRt4s9LlEvnx,b27,27,15,590,gate latch,3,Moderately
590,R_5PAMRt4s9LlEvnx,b27,27,16,591,goal post,1,Not at all
591,R_5PAMRt4s9LlEvnx,b27,27,17,592,handle,1,Not at all
592,R_5PAMRt4s9LlEvnx,b27,27,18,593,ladder,1,Not at all
593,R_5PAMRt4s9LlEvnx,b27,27,19,594,letter W,1,Not at all
594,R_5PAMRt4s9LlEvnx,b27,27,20,595,parallel lines,1,Not at all
595,R_5PAMRt4s9LlEvnx,b27,27,21,596,parking lot,3,Moderately
596,R_5PAMRt4s9LlEvnx,b27,27,22,597,plug,2,A little
597,R_5PAMRt4s9LlEvnx,b27,27,23,598,rail tracks,1,Not at all
598,R_5PAMRt4s9LlEvnx,b27,27,24,599,rectangle,1,Not at all
599,R_5PAMRt4s9LlEvnx,b27,27,25,600,Ruler,1,Not at all
600,R_5PAMRt4s9LlEvnx,b27,27,26,601,Square,1,Not at all
601,R_5PAMRt4s9LlEvnx,b27,27,27,602,staple remover,1,Not at all
602,R_5PAMRt4s9LlEvnx,b27,27,28,603,table chair,1,Not at all
603,R_5PAMRt4s9LlEvnx,b28,28,1,604,bucket,1,Not at all
604,R_5PAMRt4s9LlEvnx,b28,28,2,605,cherries,3,Moderately
605,R_5PAMRt4s9LlEvnx,b28,28,3,606,circle,1,Not at all
606,R_5PAMRt4s9LlEvnx,b28,28,4,607,cylinder,1,Not at all
607,R_5PAMRt4s9LlEvnx,b28,28,5,608,eyeglasses,5,Completely
608,R_5PAMRt4s9LlEvnx,b28,28,6,609,eyes,3,Moderately
609,R_5PAMRt4s9LlEvnx,b28,28,7,610,face,2,A little
610,R_5PAMRt4s9LlEvnx,b28,28,8,611,glasses,5,Completely
611,R_5PAMRt4s9LlEvnx,b28,28,9,612,handcuffs,3,Moderately
612,R_5PAMRt4s9LlEvnx,b28,28,10,613,hydrogen peroxide,1,Not at all
613,R_5PAMRt4s9LlEvnx,b28,28,11,614,insect head,3,Moderately
614,R_5PAMRt4s9LlEvnx,b28,28,12,615,Lollipops,1,Not at all
615,R_5PAMRt4s9LlEvnx,b28,28,13,616,owl,4,A lot
616,R_5PAMRt4s9LlEvnx,b28,28,14,617,plus sign,1,Not at all
617,R_5PAMRt4s9LlEvnx,b28,28,15,618,ribbon,1,Not at all
618,R_5PAMRt4s9LlEvnx,b28,28,16,619,sunglasses,4,A lot
619,R_5PAMRt4s9LlEvnx,b29,29,1,620,Anchor,3,Moderately
620,R_5PAMRt4s9LlEvnx,b29,29,2,621,arch,1,Not at all
621,R_5PAMRt4s9LlEvnx,b29,29,3,622,basket,3,Moderately
622,R_5PAMRt4s9LlEvnx,b29,29,4,623,beach umbrella,1,Not at all
623,R_5PAMRt4s9LlEvnx,b29,29,5,624,bed,1,Not at all
624,R_5PAMRt4s9LlEvnx,b29,29,6,625,boat,1,Not at all
625,R_5PAMRt4s9LlEvnx,b29,29,7,626,bow and arrow,1,Not at all
626,R_5PAMRt4s9LlEvnx,b29,29,8,627,chair,1,Not at all
627,R_5PAMRt4s9LlEvnx,b29,29,9,628,chalice,1,Not at all
628,R_5PAMRt4s9LlEvnx,b29,29,10,629,crane,1,Not at all
629,R_5PAMRt4s9LlEvnx,b29,29,11,630,door hinge,1,Not at all
630,R_5PAMRt4s9LlEvnx,b29,29,12,631,Fish,3,Moderately
631,R_5PAMRt4s9LlEvnx,b29,29,13,632,goal post,1,Not at all
632,R_5PAMRt4s9LlEvnx,b29,29,14,633,hanger,2,A little
633,R_5PAMRt4s9LlEvnx,b29,29,15,634,hospital sign,1,Not at all
634,R_5PAMRt4s9LlEvnx,b29,29,16,635,House,1,Not at all
635,R_5PAMRt4s9LlEvnx,b29,29,17,636,keyhold,1,Not at all
636,R_5PAMRt4s9LlEvnx,b29,29,18,637,ladder,1,Not at all
637,R_5PAMRt4s9LlEvnx,b29,29,19,638,lamp,1,Not at all
638,R_5PAMRt4s9LlEvnx,b29,29,20,639,potted plant,3,Moderately
639,R_5PAMRt4s9LlEvnx,b29,29,21,640,power button,1,Not at all
640,R_5PAMRt4s9LlEvnx,b29,29,22,641,road,1,Not at all
641,R_5PAMRt4s9LlEvnx,b29,29,23,642,shovel,5,Completely
642,R_5PAMRt4s9LlEvnx,b29,29,24,643,spade,5,Completely
643,R_5PAMRt4s9LlEvnx,b29,29,25,644,stool,2,A little
644,R_5PAMRt4s9LlEvnx,b29,29,26,645,top,3,Moderately
645,R_5PAMRt4s9LlEvnx,b29,29,27,646,trident,1,Not at all
646,R_5PAMRt4s9LlEvnx,b30,30,1,647,anchor,1,Not at all
647,R_5PAMRt4s9LlEvnx,b30,30,2,648,arrow,1,Not at all
648,R_5PAMRt4s9LlEvnx,b30,30,3,649,barrier gate,1,Not at all
649,R_5PAMRt4s9LlEvnx,b30,30,4,650,basket,1,Not at all
650,R_5PAMRt4s9LlEvnx,b30,30,5,651,bed,1,Not at all
651,R_5PAMRt4s9LlEvnx,b30,30,6,652,bench,1,Not at all
652,R_5PAMRt4s9LlEvnx,b30,30,7,653,Boat,1,Not at all
653,R_5PAMRt4s9LlEvnx,b30,30,8,654,bow and arrow,1,Not at all
654,R_5PAMRt4s9LlEvnx,b30,30,9,655,box,1,Not at all
655,R_5PAMRt4s9LlEvnx,b30,30,10,656,bridge,1,Not at all
656,R_5PAMRt4s9LlEvnx,b30,30,11,657,c-clamp,1,Not at all
657,R_5PAMRt4s9LlEvnx,b30,30,12,658,chair,1,Not at all
658,R_5PAMRt4s9LlEvnx,b30,30,13,659,cross,1,Not at all
659,R_5PAMRt4s9LlEvnx,b30,30,14,660,door key,1,Not at all
660,R_5PAMRt4s9LlEvnx,b30,30,15,661,Drill,2,A little
661,R_5PAMRt4s9LlEvnx,b30,30,16,662,fish,3,Moderately
662,R_5PAMRt4s9LlEvnx,b30,30,17,663,fish bone,4,A lot
663,R_5PAMRt4s9LlEvnx,b30,30,18,664,fish skeleton,4,A lot
664,R_5PAMRt4s9LlEvnx,b30,30,19,665,goal post,1,Not at all
665,R_5PAMRt4s9LlEvnx,b30,30,20,666,helicopter,1,Not at all
666,R_5PAMRt4s9LlEvnx,b30,30,21,667,hinge,1,Not at all
667,R_5PAMRt4s9LlEvnx,b30,30,22,668,key,1,Not at all
668,R_5PAMRt4s9LlEvnx,b30,30,23,669,letters id,1,Not at all
669,R_5PAMRt4s9LlEvnx,b30,30,24,670,person,1,Not at all
670,R_5PAMRt4s9LlEvnx,b30,30,25,671,plug,2,A little
671,R_5PAMRt4s9LlEvnx,b30,30,26,672,prison bars,1,Not at all
672,R_5PAMRt4s9LlEvnx,b30,30,27,673,shovel,2,A little
673,R_5PAMRt4s9LlEvnx,b30,30,28,674,train,1,Not at all
674,R_5PAMRt4s9LlEvnx,b30,30,29,675,train car,1,Not at all
675,R_5PAMRt4s9LlEvnx,b30,30,30,676,wheelchair,1,Not at all
676,R_5PAMRt4s9LlEvnx,b30,30,31,677,window,1,Not at all
677,R_5PAMRt4s9LlEvnx,b30,30,32,678,wing ding,1,Not at all
678,R_5PAMRt4s9LlEvnx,b31,31,1,679,anchor,1,Not at all
679,R_5PAMRt4s9LlEvnx,b31,31,2,680,arrow,1,Not at all
680,R_5PAMRt4s9LlEvnx,b31,31,3,681,bird,1,Not at all
681,R_5PAMRt4s9LlEvnx,b31,31,4,682,birthday hat,1,Not at all
682,R_5PAMRt4s9LlEvnx,b31,31,5,683,Circle,1,Not at all
683,R_5PAMRt4s9LlEvnx,b31,31,6,684,female symbol,1,Not at all
684,R_5PAMRt4s9LlEvnx,b31,31,7,685,fish,1,Not at all
685,R_5PAMRt4s9LlEvnx,b31,31,8,686,flower,1,Not at all
686,R_5PAMRt4s9LlEvnx,b31,31,9,687,lollipop,3,Moderately
687,R_5PAMRt4s9LlEvnx,b31,31,10,688,magnifying glass,2,A little
688,R_5PAMRt4s9LlEvnx,b31,31,11,689,person,2,A little
689,R_5PAMRt4s9LlEvnx,b31,31,12,690,Rocket ship,2,A little
690,R_5PAMRt4s9LlEvnx,b31,31,13,691,snowman,2,A little
691,R_5PAMRt4s9LlEvnx,b31,31,14,692,speaker,1,Not at all
692,R_5PAMRt4s9LlEvnx,b31,31,15,693,stick figure,3,Moderately
693,R_5PAMRt4s9LlEvnx,b31,31,16,694,stick person,3,Moderately
694,R_5PAMRt4s9LlEvnx,b31,31,17,695,Sun Horizon,1,Not at all
695,R_5PAMRt4s9LlEvnx,b31,31,18,696,tripod,1,Not at all
